NU_INSCRICAO,race_label,composite_raw_equal,composite_decile,split
190001268857,Pardo,559.7,6,train
190001277108,Black,494.58000000000004,4,test
190001681197,Pardo,547.96,6,test
190001901844,White,554.88,6,train
190001725622,White,548.7,6,train
190001031896,Pardo,491.32,3,train
190001750421,White,558.0799999999999,6,test
190001647452,Pardo,570.74,7,train
190001389521,White,497.93999999999994,4,train
190001019977,Pardo,375.9,0,val
190001020947,Pardo,611.38,8,train
190001671350,Black,518.74,5,test
190001204698,Pardo,455.86,2,train
190001591462,Pardo,511.36,4,train
190001863491,Pardo,591.14,7,train
190002230605,Pardo,538.3399999999999,6,train
190002052104,Pardo,600.7,8,train
190002072391,Pardo,601.86,8,val
190001872994,White,516.6600000000001,5,train
190002065115,Pardo,544.8,6,train
190001074546,White,525.8,5,train
190001879763,Pardo,482.9999999999999,3,train
190001401618,Pardo,523.12,5,train
190001381306,Pardo,537.8,6,train
190001856138,Black,600.6600000000001,8,train
190002043667,Pardo,429.88,1,train
190001671362,White,608.3,8,train
190001740149,White,409.12,0,train
190001126395,Pardo,321.08000000000004,0,val
190001367647,Black,503.88,4,val
190001366852,Pardo,539.96,6,val
190001630114,Asian,550.46,6,train
190001339031,White,536.54,6,train
190001491266,Pardo,511.12,4,val
190001663989,White,527.6800000000001,5,train
190001753986,White,428.26000000000005,1,train
190001661294,Pardo,640.14,9,train
190001661250,Pardo,689.48,9,train
190001233200,Black,412.34000000000003,0,test
190001587872,White,666.78,9,val
190001103170,Pardo,458.96000000000004,2,train
190001894975,White,404.22,0,train
190001898003,White,427.96000000000004,1,val
190001349438,Black,338.84000000000003,0,train
190001499892,Pardo,629.6600000000001,8,train
190001602464,Pardo,548.74,6,val
190001133118,White,452.96000000000004,2,train
190001701720,White,480.28000000000003,3,train
190002022911,White,632.6200000000001,8,val
190001644902,White,466.4,2,val
190001463558,White,508.34,4,train
190001887798,White,566.14,7,val
190001357106,Pardo,615.64,8,test
190001782185,White,582.9,7,train
190001867631,White,451.5400000000001,1,train
190002037146,White,416.91999999999996,0,val
190001743475,White,734.28,9,test
190001469422,Pardo,515.22,5,val
190001465582,Pardo,574.34,7,train
190001580854,Pardo,514.14,5,train
190001023186,Pardo,596.14,8,test
190001633487,Pardo,493.2,3,train
190001020052,Black,421.52,0,test
190001897839,Pardo,508.21999999999997,4,train
190001683271,Pardo,405.82000000000005,0,val
190001116069,Pardo,504.68,4,train
190002065219,White,516.04,5,train
190001409101,White,561.92,7,test
190001423888,Indigenous,534.4,5,test
190002075859,White,518.64,5,train
190001888283,White,608.7,8,train
190002068746,Pardo,540.5799999999999,6,train
190001771147,White,664.7,9,train
190001701405,White,689.24,9,train
190001230037,White,503.17999999999995,4,train
190001212329,Pardo,420.36,0,train
190001788126,Pardo,492.41999999999996,3,train
190001217808,Pardo,489.8,3,train
190001364097,Pardo,610.8,8,val
190001767646,Pardo,604.58,8,val
190001584730,Pardo,487.23999999999995,3,train
190001796236,White,586.7,7,train
190001021637,White,679.38,9,test
190001527382,White,583.26,7,train
190001552202,White,568.28,7,train
190001226025,White,529.8,5,train
190001873771,Pardo,468.9200000000001,2,train
190001688802,White,425.36,1,test
190001130468,Pardo,474.7,3,val
190001465833,White,740.9,9,train
190001668338,White,464.2,2,val
190001275987,Pardo,460.9,2,train
190001095427,Pardo,427.2,1,val
190001075231,Pardo,487.08000000000004,3,train
190001884743,Black,500.3,4,val
190001891193,Black,529.64,5,train
190001660650,Pardo,638.8800000000001,9,train
190001480302,White,596.42,8,train
190001628988,White,509.1,4,train
190001675472,White,560.6200000000001,7,train
190001409043,Pardo,491.2,3,test
190001585070,Pardo,477.76000000000005,3,train
190001689193,White,539.1600000000001,6,train
190001043579,Pardo,480.84,3,train
190001397995,Pardo,713.74,9,val
190001883718,Pardo,416.02,0,val
190001637572,White,463.05999999999995,2,test
190001688531,Pardo,432.46000000000004,1,test
190001378507,Asian,492.56000000000006,3,train
190001897198,White,648.12,9,train
190001853519,Pardo,547.1400000000001,6,train
190001798179,Asian,533.04,5,train
190001668402,White,646.96,9,train
190001648235,Pardo,670.7,9,train
190001840493,White,539.0200000000001,6,train
190001423801,Pardo,501.41999999999996,4,test
190001739408,White,499.9200000000001,4,test
190001880767,White,490.68,3,train
190001338625,Pardo,405.91999999999996,0,val
190001605615,Pardo,552.26,6,train
190001879888,Pardo,473.06000000000006,2,train
190001019021,Pardo,472.43999999999994,2,test
190001093158,Pardo,392.72,0,val
190001206941,Pardo,744.4200000000001,9,test
190001018821,White,547.88,6,train
190001633316,Pardo,641.22,9,val
190002052016,Black,764.12,9,train
190001877580,Asian,674.42,9,val
190001871064,Pardo,626.64,8,train
190001016879,Pardo,554.8799999999999,6,val
190001019855,Black,537.14,6,train
190001076862,Pardo,539.4399999999999,6,train
190001740860,Pardo,523.74,5,val
190001132863,Pardo,481.06000000000006,3,val
190001100272,Pardo,526.08,5,val
190001896986,White,543.62,6,train
190001659509,Pardo,467.7,2,train
190001359765,Pardo,424.3,1,val
190001269698,Black,589.4399999999999,7,train
190001592260,Pardo,442.8,1,test
190001110038,White,510.52,4,train
190001480210,Pardo,596.64,8,train
190001385183,Pardo,509.2,4,train
190001544586,Pardo,598.28,8,train
190001356226,White,567.5,7,train
190002300469,Pardo,438.26000000000005,1,train
190001664987,White,493.76000000000005,4,train
190001342530,Pardo,422.05999999999995,0,train
190001371222,White,602.2,8,train
190001190145,Black,525.98,5,train
190001236789,White,665.5200000000001,9,val
190001760775,Pardo,488.12000000000006,3,val
190001417446,White,626.74,8,train
190001388659,White,522.38,5,train
190001668707,Black,480.34,3,train
190001764306,Pardo,620.3199999999999,8,test
190001481692,Asian,457.78000000000003,2,val
190001870615,White,638.82,9,val
190001631750,Pardo,478.64,3,test
190001126354,Asian,538.7,6,train
190001718818,White,591.3799999999999,7,train
190001676249,Pardo,437.14,1,test
190001091468,Pardo,454.4,2,test
190001485723,Pardo,616.42,8,test
190001378458,Pardo,534.5200000000001,5,train
190001791591,White,575.5,7,val
190001018152,White,541.4399999999999,6,test
190001570395,Black,530.6,5,test
190001017938,Pardo,482.91999999999996,3,train
190002447808,White,657.0,9,test
190001689277,Black,527.5,5,val
190001458205,Black,656.94,9,train
190001793169,Pardo,409.26000000000005,0,val
190001348917,Black,601.6800000000001,8,train
190001125097,Pardo,515.7,5,train
190001097738,Pardo,552.8,6,train
190001907581,Black,578.62,7,train
190001588684,White,498.46000000000004,4,test
190001852367,White,498.4,4,train
190001581358,Black,653.6800000000001,9,test
190001840491,White,520.8199999999999,5,train
190001021354,Pardo,500.62,4,train
190001871156,White,612.92,8,train
190001341678,White,522.6600000000001,5,val
190001893803,White,657.4399999999999,9,train
190001032979,Pardo,530.5400000000001,5,val
190001880298,White,648.28,9,train
190001577673,White,724.48,9,val
190001867437,White,662.9,9,train
190001722883,White,738.4799999999999,9,val
190001255082,White,674.08,9,test
190001819161,Black,628.3,8,train
190001897095,White,582.0200000000001,7,train
190001469159,Pardo,646.22,9,val
190001847979,White,532.26,5,test
190001489184,White,488.23999999999995,3,test
190001632573,White,632.9399999999999,8,train
190001112314,Pardo,455.64000000000004,2,train
190001664058,Pardo,492.3,3,train
190001880677,Pardo,508.71999999999997,4,val
190001109646,Pardo,551.98,6,train
190001867331,Pardo,414.71999999999997,0,train
190001041898,Pardo,526.92,5,train
190001671736,Pardo,733.9599999999999,9,train
190001669876,Pardo,337.71999999999997,0,train
190001856052,Pardo,540.5600000000001,6,train
190001650242,White,499.58000000000004,4,train
190001660420,Pardo,465.26000000000005,2,val
190001247766,Pardo,480.32,3,train
190001385576,Pardo,547.5600000000001,6,val
190001957140,Pardo,499.12,4,val
190001580737,Black,505.7,4,train
190001867657,Pardo,590.74,7,train
190001905244,Pardo,525.02,5,val
190001664924,White,670.24,9,train
190001644371,White,576.42,7,val
190001853397,Black,493.32,3,test
190001031104,Pardo,431.53999999999996,1,train
190001187356,Pardo,418.34,0,train
190001619702,Pardo,569.3599999999999,7,val
190001668018,White,566.9,7,train
190002037411,Pardo,425.88,1,train
190001755077,White,508.38,4,val
190001371433,Pardo,520.4200000000001,5,train
190001646704,White,596.2,8,train
190001527582,White,788.36,9,val
190001019419,Pardo,471.18,2,train
190001722195,White,590.12,7,test
190001657678,Black,570.08,7,val
190001496451,Pardo,493.78000000000003,4,val
190001036827,Black,492.18,3,train
190001076141,Black,465.28000000000003,2,train
190002049031,White,754.4399999999999,9,train
190001570220,White,397.24,0,train
190001764168,White,572.9,7,test
190001571329,Pardo,446.38,1,train
190001887955,Pardo,616.58,8,train
190001636337,White,754.26,9,train
190001884074,White,671.9399999999999,9,val
190001244171,Pardo,468.9,2,train
190001126393,Pardo,425.56000000000006,1,train
190001021649,Pardo,568.52,7,train
190001679047,White,628.5,8,val
190001806798,Pardo,623.12,8,val
190002031963,Pardo,414.14,0,train
190001573748,White,404.8,0,train
190001641334,Pardo,360.06000000000006,0,train
190001421275,Black,607.1,8,train
190001463423,White,442.02,1,train
190001871131,White,626.3,8,train
190001427386,White,468.6,2,test
190001874283,Black,459.96000000000004,2,val
190002368395,White,488.48,3,train
190001075294,Pardo,493.8,4,val
190001398107,White,661.3799999999999,9,train
190001247249,Black,616.92,8,val
190001881309,Asian,714.1,9,val
190001467240,White,531.38,5,test
190001353055,Pardo,430.21999999999997,1,test
190001578123,Pardo,522.96,5,train
190001363202,White,585.28,7,train
190001226875,Pardo,445.73999999999995,1,val
190001439374,Pardo,458.36,2,val
190001502274,Pardo,573.9599999999999,7,train
190001856307,White,522.5,5,train
190001862858,White,482.53999999999996,3,train
190001074585,Pardo,604.2,8,val
190001266263,Pardo,413.66,0,test
190001751683,White,512.1600000000001,4,train
190001247272,Black,408.62,0,train
190001860528,Asian,670.42,9,train
190001226575,Pardo,533.74,5,train
190001524159,Pardo,460.2799999999999,2,train
190001599093,Pardo,463.67999999999995,2,train
190001863049,Pardo,505.86,4,val
190001360503,White,549.24,6,train
190001784737,White,440.86,1,test
190001482184,Pardo,528.5600000000001,5,train
190001851782,White,515.48,5,train
190001847667,White,502.46000000000004,4,train
190001632358,Pardo,523.2,5,train
190002023480,Pardo,652.14,9,test
190001598388,Pardo,550.9,6,train
190001852017,White,503.18,4,train
190001412745,Pardo,641.1,9,train
190001467227,Pardo,457.3,2,train
190001114925,Pardo,687.5,9,train
190001905628,White,520.08,5,train
190001179045,Pardo,566.98,7,test
190001234010,Pardo,453.46000000000004,2,test
190001870742,Pardo,562.0,7,train
190001230448,Pardo,385.36,0,train
190001864057,White,589.9200000000001,7,train
190001812274,White,476.84,3,test
190001453058,Pardo,688.98,9,train
190001673778,Pardo,588.42,7,test
190001594815,Pardo,527.24,5,test
190001217824,White,489.9,3,train
190001192997,Pardo,505.06000000000006,4,train
190001417536,Pardo,446.26000000000005,1,val
190001895158,White,674.3799999999999,9,val
190001100187,Pardo,516.9399999999999,5,val
190001392758,Pardo,485.52,3,train
190001115747,Pardo,444.84,1,train
190001068176,Pardo,454.7,2,test
190001708530,White,476.53999999999996,3,val
190001244196,Pardo,587.5,7,train
190001449480,Asian,560.24,7,test
190001873440,White,610.0600000000001,8,test
190001017050,Pardo,511.02,4,train
190001880112,White,482.7200000000001,3,train
190001021957,White,493.43999999999994,3,train
190001788348,White,528.0600000000001,5,train
190001740314,White,596.68,8,train
190001880643,Pardo,501.86,4,train
190001674925,White,549.42,6,train
190001750393,White,533.5200000000001,5,train
190001640907,Black,593.5,8,train
190001472868,Pardo,472.71999999999997,2,test
190001853415,Black,493.35999999999996,3,val
190001102560,Pardo,598.0799999999999,8,train
190001874029,White,700.02,9,val
190001591214,Pardo,529.24,5,train
190001877062,Black,421.82,0,train
190001548187,Pardo,422.48,0,train
190001605748,Pardo,643.6800000000001,9,test
190001830719,Pardo,581.02,7,train
190001653372,White,488.84,3,train
190001017807,White,474.38,3,test
190001649795,Pardo,646.3599999999999,9,train
190001128924,Asian,433.08000000000004,1,val
190001905067,White,577.76,7,train
190001494955,White,495.76000000000005,4,val
190001237412,Pardo,530.24,5,train
190001819295,White,519.1600000000001,5,train
190001710035,White,555.98,6,train
190001039739,Pardo,461.5,2,train
190001642660,White,660.96,9,val
190001901495,White,550.04,6,train
190001353259,White,582.38,7,train
190001251937,White,673.8399999999999,9,train
190001847969,Pardo,663.2,9,test
190001128404,Pardo,424.5,1,train
190001877402,White,417.4200000000001,0,test
190001458499,Pardo,676.7,9,train
190001276883,Pardo,526.7,5,val
190001243852,White,638.24,8,train
190001757407,White,556.68,6,train
190001883976,Black,401.16,0,train
190001199290,Pardo,662.4,9,val
190001729183,White,491.6,3,train
190001632178,Pardo,488.73999999999995,3,train
190001647986,Pardo,383.64,0,test
190001458308,White,504.84,4,train
190001100110,Black,490.86,3,test
190001661058,White,644.88,9,train
190001647149,White,410.67999999999995,0,train
190001598843,White,469.12,2,train
190001122564,Pardo,450.4,1,train
190001748317,White,583.86,7,test
190001649979,Pardo,691.02,9,test
190001873100,White,500.12000000000006,4,train
190001784714,White,496.8,4,val
190001685360,White,556.0400000000001,6,train
190001424744,Pardo,649.3399999999999,9,train
190002670161,Pardo,413.41999999999996,0,test
190001651148,White,415.76000000000005,0,val
190001399581,Pardo,669.42,9,test
190001654430,Pardo,480.14,3,train
190001110168,Pardo,601.0,8,val
190001661650,Pardo,616.4,8,test
190001870784,White,604.5600000000001,8,train
190001571267,Black,410.1,0,train
190001240112,Pardo,468.43999999999994,2,train
190001237629,Pardo,534.02,5,test
190001598795,Black,540.5799999999999,6,test
190001130449,Pardo,533.6,5,train
190001131403,Pardo,433.21999999999997,1,test
190001434822,Asian,371.1,0,train
190001650801,White,575.6,7,val
190001660552,White,506.7,4,train
190001655200,Pardo,520.0,5,train
190001199899,Pardo,644.26,9,train
190001131561,Pardo,582.68,7,train
190001233607,Black,584.5600000000001,7,test
190001104049,White,784.5600000000001,9,train
190001423844,Pardo,568.96,7,train
190001695647,Pardo,559.04,6,val
190001548149,White,536.78,6,train
190001018544,White,578.6,7,test
190001043419,Pardo,688.72,9,train
190002061171,Pardo,484.3,3,train
190001192836,Pardo,506.73999999999995,4,train
190001272257,White,425.5,1,train
190001649960,Pardo,673.04,9,test
190001443156,Pardo,587.5600000000001,7,test
190001410171,Black,478.84,3,train
190002033743,Pardo,407.30000000000007,0,test
190001272336,White,585.22,7,val
190001247653,Black,491.02,3,train
190001044345,Pardo,482.34,3,val
190001619927,Pardo,733.48,9,val
190001124565,Pardo,409.08000000000004,0,train
190001904738,Pardo,516.8399999999999,5,train
190001130572,Black,489.88,3,train
190001667762,White,587.58,7,train
190001710053,White,484.38,3,train
190001894677,Black,481.71999999999997,3,train
190001341699,Pardo,558.52,6,train
190002072204,Pardo,550.28,6,train
190001229676,Pardo,538.8,6,train
190001770919,White,726.6,9,train
190001017853,Pardo,447.7,1,train
190001798217,White,520.24,5,test
190001777892,Pardo,473.86,2,test
190001399597,Pardo,661.0,9,train
190002065195,White,481.36,3,train
190001880524,White,714.5600000000001,9,train
190002078800,White,609.28,8,test
190001779343,Pardo,534.48,5,train
190001719966,White,500.08000000000004,4,train
190001650305,Pardo,515.28,5,train
190001370586,Pardo,410.36,0,val
190001367634,White,622.6600000000001,8,val
190001876843,Pardo,467.6,2,test
190001708370,White,643.6600000000001,9,train
190001461923,White,549.1,6,val
190001869657,Black,550.1,6,train
190001873117,White,579.1600000000001,7,train
190001199966,Black,507.84,4,test
190001648095,Pardo,529.2,5,train
190001757442,White,653.04,9,train
190001530434,Pardo,691.7,9,train
